Contrast[0.0685]  EntRel[0.2269]  Conjunction[0.1123]  NoRel[0.0108]  Instantiation[0.0901]  Restatement[0.1359]  Asynchronous[0.0281]  Cause[0.2597]  List[0.0208]  Concession[0.0131]  Alternative[0.0072]  Synchrony[0.0157]  Pragmatic_cause[0.0109]  Cause
Contrast[0.0494]  EntRel[0.5171]  Conjunction[0.1243]  NoRel[0.0172]  Instantiation[0.0571]  Restatement[0.1467]  Asynchronous[0.0327]  Cause[0.0101]  List[0.0054]  Concession[0.0122]  Alternative[0.0034]  Synchrony[0.0211]  Pragmatic_cause[0.0034]  EntRel
Contrast[0.0392]  EntRel[0.2009]  Conjunction[0.1814]  NoRel[0.0539]  Instantiation[0.1569]  Restatement[0.0724]  Asynchronous[0.0667]  Cause[0.1771]  List[0.0147]  Concession[0.0056]  Alternative[0.0023]  Synchrony[0.0241]  Pragmatic_cause[0.0048]  EntRel
Contrast[0.0668]  EntRel[0.2900]  Conjunction[0.1539]  NoRel[0.0029]  Instantiation[0.1000]  Restatement[0.1828]  Asynchronous[0.0511]  Cause[0.0910]  List[0.0388]  Concession[0.0067]  Alternative[0.0023]  Synchrony[0.0132]  Pragmatic_cause[0.0006]  EntRel
Contrast[0.0879]  EntRel[0.2902]  Conjunction[0.4284]  NoRel[0.0037]  Instantiation[0.0041]  Restatement[0.0751]  Asynchronous[0.0324]  Cause[0.0544]  List[0.0112]  Concession[0.0059]  Alternative[0.0001]  Synchrony[0.0064]  Pragmatic_cause[0.0003]  Conjunction
Contrast[0.0903]  EntRel[0.2712]  Conjunction[0.1562]  NoRel[0.0093]  Instantiation[0.0350]  Restatement[0.2203]  Asynchronous[0.0162]  Cause[0.1422]  List[0.0128]  Concession[0.0117]  Alternative[0.0023]  Synchrony[0.0321]  Pragmatic_cause[0.0004]  EntRel
Contrast[0.0073]  EntRel[0.8879]  Conjunction[0.0717]  NoRel[0.0013]  Instantiation[0.0047]  Restatement[0.0037]  Asynchronous[0.0048]  Cause[0.0006]  List[0.0035]  Concession[0.0019]  Alternative[0.0003]  Synchrony[0.0122]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0334]  EntRel[0.5766]  Conjunction[0.0674]  NoRel[0.0484]  Instantiation[0.0104]  Restatement[0.1599]  Asynchronous[0.0128]  Cause[0.0159]  List[0.0082]  Concession[0.0225]  Alternative[0.0014]  Synchrony[0.0427]  Pragmatic_cause[0.0005]  EntRel
Contrast[0.0949]  EntRel[0.2534]  Conjunction[0.1509]  NoRel[0.0042]  Instantiation[0.0574]  Restatement[0.2087]  Asynchronous[0.0421]  Cause[0.1350]  List[0.0243]  Concession[0.0044]  Alternative[0.0035]  Synchrony[0.0163]  Pragmatic_cause[0.0050]  EntRel
Contrast[0.0410]  EntRel[0.4708]  Conjunction[0.2846]  NoRel[0.0089]  Instantiation[0.0094]  Restatement[0.0569]  Asynchronous[0.0593]  Cause[0.0217]  List[0.0063]  Concession[0.0171]  Alternative[0.0065]  Synchrony[0.0168]  Pragmatic_cause[0.0006]  EntRel
Contrast[0.1063]  EntRel[0.2615]  Conjunction[0.1688]  NoRel[0.0323]  Instantiation[0.0646]  Restatement[0.0725]  Asynchronous[0.0585]  Cause[0.0970]  List[0.0345]  Concession[0.0374]  Alternative[0.0165]  Synchrony[0.0395]  Pragmatic_cause[0.0105]  EntRel
Contrast[0.0621]  EntRel[0.1317]  Conjunction[0.1853]  NoRel[0.0068]  Instantiation[0.0743]  Restatement[0.0547]  Asynchronous[0.0133]  Cause[0.4400]  List[0.0031]  Concession[0.0213]  Alternative[0.0022]  Synchrony[0.0048]  Pragmatic_cause[0.0005]  Cause
Contrast[0.1976]  EntRel[0.6995]  Conjunction[0.0593]  NoRel[0.0017]  Instantiation[0.0009]  Restatement[0.0074]  Asynchronous[0.0111]  Cause[0.0009]  List[0.0005]  Concession[0.0131]  Alternative[0.0045]  Synchrony[0.0024]  Pragmatic_cause[0.0011]  EntRel
Contrast[0.0571]  EntRel[0.5016]  Conjunction[0.1767]  NoRel[0.0061]  Instantiation[0.0490]  Restatement[0.1238]  Asynchronous[0.0158]  Cause[0.0441]  List[0.0021]  Concession[0.0026]  Alternative[0.0068]  Synchrony[0.0128]  Pragmatic_cause[0.0014]  EntRel
Contrast[0.0428]  EntRel[0.8928]  Conjunction[0.0275]  NoRel[0.0065]  Instantiation[0.0008]  Restatement[0.0131]  Asynchronous[0.0024]  Cause[0.0038]  List[0.0018]  Concession[0.0067]  Alternative[0.0000]  Synchrony[0.0016]  Pragmatic_cause[0.0001]  EntRel
Contrast[0.0554]  EntRel[0.4586]  Conjunction[0.2101]  NoRel[0.0077]  Instantiation[0.0102]  Restatement[0.1595]  Asynchronous[0.0164]  Cause[0.0703]  List[0.0021]  Concession[0.0028]  Alternative[0.0031]  Synchrony[0.0028]  Pragmatic_cause[0.0010]  EntRel
Contrast[0.0406]  EntRel[0.6055]  Conjunction[0.1448]  NoRel[0.0099]  Instantiation[0.0145]  Restatement[0.0538]  Asynchronous[0.0476]  Cause[0.0593]  List[0.0031]  Concession[0.0058]  Alternative[0.0016]  Synchrony[0.0125]  Pragmatic_cause[0.0009]  EntRel
Contrast[0.0879]  EntRel[0.2587]  Conjunction[0.1219]  NoRel[0.0008]  Instantiation[0.0250]  Restatement[0.0881]  Asynchronous[0.0743]  Cause[0.3179]  List[0.0009]  Concession[0.0130]  Alternative[0.0099]  Synchrony[0.0012]  Pragmatic_cause[0.0004]  Cause
Contrast[0.0032]  EntRel[0.8954]  Conjunction[0.0854]  NoRel[0.0021]  Instantiation[0.0015]  Restatement[0.0004]  Asynchronous[0.0004]  Cause[0.0000]  List[0.0051]  Concession[0.0005]  Alternative[0.0047]  Synchrony[0.0004]  Pragmatic_cause[0.0010]  EntRel
Contrast[0.1086]  EntRel[0.5417]  Conjunction[0.1227]  NoRel[0.0038]  Instantiation[0.0029]  Restatement[0.1080]  Asynchronous[0.0021]  Cause[0.0981]  List[0.0026]  Concession[0.0031]  Alternative[0.0047]  Synchrony[0.0008]  Pragmatic_cause[0.0010]  EntRel
Contrast[0.1027]  EntRel[0.7311]  Conjunction[0.0415]  NoRel[0.0103]  Instantiation[0.0080]  Restatement[0.0189]  Asynchronous[0.0103]  Cause[0.0029]  List[0.0504]  Concession[0.0045]  Alternative[0.0025]  Synchrony[0.0164]  Pragmatic_cause[0.0005]  EntRel
Contrast[0.0452]  EntRel[0.4523]  Conjunction[0.0869]  NoRel[0.0235]  Instantiation[0.0488]  Restatement[0.2480]  Asynchronous[0.0211]  Cause[0.0242]  List[0.0027]  Concession[0.0070]  Alternative[0.0094]  Synchrony[0.0296]  Pragmatic_cause[0.0014]  EntRel
Contrast[0.0785]  EntRel[0.2996]  Conjunction[0.0954]  NoRel[0.0032]  Instantiation[0.0918]  Restatement[0.2356]  Asynchronous[0.0650]  Cause[0.0998]  List[0.0110]  Concession[0.0046]  Alternative[0.0006]  Synchrony[0.0144]  Pragmatic_cause[0.0005]  EntRel
Contrast[0.1053]  EntRel[0.1792]  Conjunction[0.1325]  NoRel[0.0010]  Instantiation[0.0128]  Restatement[0.2160]  Asynchronous[0.0205]  Cause[0.3139]  List[0.0095]  Concession[0.0044]  Alternative[0.0015]  Synchrony[0.0022]  Pragmatic_cause[0.0011]  Cause
Contrast[0.0570]  EntRel[0.4114]  Conjunction[0.1751]  NoRel[0.0184]  Instantiation[0.1147]  Restatement[0.1217]  Asynchronous[0.0494]  Cause[0.0359]  List[0.0030]  Concession[0.0012]  Alternative[0.0005]  Synchrony[0.0114]  Pragmatic_cause[0.0003]  EntRel
Contrast[0.0762]  EntRel[0.1891]  Conjunction[0.1450]  NoRel[0.0196]  Instantiation[0.2120]  Restatement[0.1641]  Asynchronous[0.0566]  Cause[0.0851]  List[0.0320]  Concession[0.0057]  Alternative[0.0014]  Synchrony[0.0128]  Pragmatic_cause[0.0004]  Instantiation
Contrast[0.0499]  EntRel[0.2541]  Conjunction[0.4632]  NoRel[0.0160]  Instantiation[0.0168]  Restatement[0.0282]  Asynchronous[0.0224]  Cause[0.0963]  List[0.0300]  Concession[0.0061]  Alternative[0.0006]  Synchrony[0.0103]  Pragmatic_cause[0.0059]  Conjunction
Contrast[0.0461]  EntRel[0.3948]  Conjunction[0.1035]  NoRel[0.0487]  Instantiation[0.0578]  Restatement[0.1358]  Asynchronous[0.0367]  Cause[0.0725]  List[0.0628]  Concession[0.0104]  Alternative[0.0033]  Synchrony[0.0240]  Pragmatic_cause[0.0037]  EntRel
Contrast[0.0612]  EntRel[0.1546]  Conjunction[0.7498]  NoRel[0.0011]  Instantiation[0.0000]  Restatement[0.0054]  Asynchronous[0.0003]  Cause[0.0032]  List[0.0005]  Concession[0.0089]  Alternative[0.0000]  Synchrony[0.0149]  Pragmatic_cause[0.0001]  Conjunction
Contrast[0.0311]  EntRel[0.4996]  Conjunction[0.3817]  NoRel[0.0598]  Instantiation[0.0008]  Restatement[0.0103]  Asynchronous[0.0035]  Cause[0.0019]  List[0.0014]  Concession[0.0074]  Alternative[0.0002]  Synchrony[0.0023]  Pragmatic_cause[0.0001]  EntRel
Contrast[0.0380]  EntRel[0.5465]  Conjunction[0.3657]  NoRel[0.0042]  Instantiation[0.0088]  Restatement[0.0085]  Asynchronous[0.0115]  Cause[0.0052]  List[0.0067]  Concession[0.0031]  Alternative[0.0001]  Synchrony[0.0011]  Pragmatic_cause[0.0007]  EntRel
Contrast[0.1136]  EntRel[0.0171]  Conjunction[0.8057]  NoRel[0.0020]  Instantiation[0.0006]  Restatement[0.0058]  Asynchronous[0.0005]  Cause[0.0063]  List[0.0044]  Concession[0.0250]  Alternative[0.0001]  Synchrony[0.0181]  Pragmatic_cause[0.0009]  Conjunction
Contrast[0.0102]  EntRel[0.4400]  Conjunction[0.1605]  NoRel[0.0052]  Instantiation[0.0227]  Restatement[0.0140]  Asynchronous[0.3087]  Cause[0.0259]  List[0.0036]  Concession[0.0028]  Alternative[0.0006]  Synchrony[0.0054]  Pragmatic_cause[0.0003]  EntRel
Contrast[0.0755]  EntRel[0.6039]  Conjunction[0.0889]  NoRel[0.0053]  Instantiation[0.0239]  Restatement[0.0326]  Asynchronous[0.0798]  Cause[0.0729]  List[0.0007]  Concession[0.0152]  Alternative[0.0002]  Synchrony[0.0011]  Pragmatic_cause[0.0001]  EntRel
Contrast[0.0243]  EntRel[0.4858]  Conjunction[0.0919]  NoRel[0.0993]  Instantiation[0.0386]  Restatement[0.1115]  Asynchronous[0.0275]  Cause[0.0448]  List[0.0027]  Concession[0.0179]  Alternative[0.0042]  Synchrony[0.0436]  Pragmatic_cause[0.0078]  EntRel
Contrast[0.0110]  EntRel[0.7777]  Conjunction[0.0985]  NoRel[0.0197]  Instantiation[0.0016]  Restatement[0.0344]  Asynchronous[0.0349]  Cause[0.0135]  List[0.0025]  Concession[0.0030]  Alternative[0.0002]  Synchrony[0.0031]  Pragmatic_cause[0.0001]  EntRel
Contrast[0.0429]  EntRel[0.4349]  Conjunction[0.2000]  NoRel[0.0044]  Instantiation[0.0104]  Restatement[0.0647]  Asynchronous[0.0349]  Cause[0.1811]  List[0.0119]  Concession[0.0037]  Alternative[0.0011]  Synchrony[0.0098]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0565]  EntRel[0.3727]  Conjunction[0.1223]  NoRel[0.0156]  Instantiation[0.0322]  Restatement[0.1288]  Asynchronous[0.0584]  Cause[0.1636]  List[0.0218]  Concession[0.0085]  Alternative[0.0004]  Synchrony[0.0182]  Pragmatic_cause[0.0011]  EntRel
Contrast[0.0234]  EntRel[0.5604]  Conjunction[0.0844]  NoRel[0.0879]  Instantiation[0.0616]  Restatement[0.1109]  Asynchronous[0.0110]  Cause[0.0048]  List[0.0043]  Concession[0.0045]  Alternative[0.0034]  Synchrony[0.0362]  Pragmatic_cause[0.0072]  EntRel
Contrast[0.0352]  EntRel[0.5674]  Conjunction[0.3542]  NoRel[0.0023]  Instantiation[0.0038]  Restatement[0.0163]  Asynchronous[0.0088]  Cause[0.0016]  List[0.0035]  Concession[0.0047]  Alternative[0.0005]  Synchrony[0.0016]  Pragmatic_cause[0.0001]  EntRel
Contrast[0.1208]  EntRel[0.5983]  Conjunction[0.2186]  NoRel[0.0033]  Instantiation[0.0108]  Restatement[0.0201]  Asynchronous[0.0117]  Cause[0.0061]  List[0.0018]  Concession[0.0056]  Alternative[0.0007]  Synchrony[0.0020]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0183]  EntRel[0.3697]  Conjunction[0.2120]  NoRel[0.0383]  Instantiation[0.1023]  Restatement[0.1185]  Asynchronous[0.0400]  Cause[0.0875]  List[0.0013]  Concession[0.0010]  Alternative[0.0003]  Synchrony[0.0075]  Pragmatic_cause[0.0031]  EntRel
Contrast[0.0755]  EntRel[0.2539]  Conjunction[0.1108]  NoRel[0.0216]  Instantiation[0.1401]  Restatement[0.0864]  Asynchronous[0.0135]  Cause[0.2383]  List[0.0241]  Concession[0.0109]  Alternative[0.0056]  Synchrony[0.0152]  Pragmatic_cause[0.0042]  EntRel
Contrast[0.0714]  EntRel[0.5651]  Conjunction[0.1657]  NoRel[0.0382]  Instantiation[0.0135]  Restatement[0.0284]  Asynchronous[0.0116]  Cause[0.0442]  List[0.0281]  Concession[0.0098]  Alternative[0.0031]  Synchrony[0.0187]  Pragmatic_cause[0.0021]  EntRel
Contrast[0.1824]  EntRel[0.2676]  Conjunction[0.3016]  NoRel[0.0075]  Instantiation[0.0050]  Restatement[0.0687]  Asynchronous[0.0396]  Cause[0.0444]  List[0.0314]  Concession[0.0188]  Alternative[0.0041]  Synchrony[0.0281]  Pragmatic_cause[0.0008]  Conjunction
Contrast[0.0183]  EntRel[0.4130]  Conjunction[0.1240]  NoRel[0.0483]  Instantiation[0.0742]  Restatement[0.2021]  Asynchronous[0.0160]  Cause[0.0086]  List[0.0267]  Concession[0.0118]  Alternative[0.0071]  Synchrony[0.0425]  Pragmatic_cause[0.0074]  EntRel
Contrast[0.2480]  EntRel[0.0770]  Conjunction[0.4034]  NoRel[0.0000]  Instantiation[0.0003]  Restatement[0.1657]  Asynchronous[0.0018]  Cause[0.0028]  List[0.0112]  Concession[0.0001]  Alternative[0.0000]  Synchrony[0.0893]  Pragmatic_cause[0.0004]  Conjunction
Contrast[0.3482]  EntRel[0.0089]  Conjunction[0.4347]  NoRel[0.0005]  Instantiation[0.0000]  Restatement[0.0005]  Asynchronous[0.0004]  Cause[0.0005]  List[0.0015]  Concession[0.0001]  Alternative[0.0000]  Synchrony[0.2046]  Pragmatic_cause[0.0002]  Conjunction
Contrast[0.1969]  EntRel[0.1084]  Conjunction[0.1395]  NoRel[0.0071]  Instantiation[0.0066]  Restatement[0.4141]  Asynchronous[0.0009]  Cause[0.0139]  List[0.0162]  Concession[0.0045]  Alternative[0.0006]  Synchrony[0.0841]  Pragmatic_cause[0.0072]  Restatement
Contrast[0.9177]  EntRel[0.0053]  Conjunction[0.0476]  NoRel[0.0005]  Instantiation[0.0002]  Restatement[0.0081]  Asynchronous[0.0009]  Cause[0.0013]  List[0.0109]  Concession[0.0020]  Alternative[0.0001]  Synchrony[0.0048]  Pragmatic_cause[0.0006]  Contrast
Contrast[0.0887]  EntRel[0.2627]  Conjunction[0.5333]  NoRel[0.0022]  Instantiation[0.0013]  Restatement[0.0262]  Asynchronous[0.0066]  Cause[0.0259]  List[0.0282]  Concession[0.0024]  Alternative[0.0001]  Synchrony[0.0224]  Pragmatic_cause[0.0001]  Conjunction
Contrast[0.1117]  EntRel[0.1863]  Conjunction[0.2150]  NoRel[0.0080]  Instantiation[0.1094]  Restatement[0.1721]  Asynchronous[0.0269]  Cause[0.0305]  List[0.0880]  Concession[0.0043]  Alternative[0.0011]  Synchrony[0.0466]  Pragmatic_cause[0.0002]  Conjunction
Contrast[0.2564]  EntRel[0.0786]  Conjunction[0.0159]  NoRel[0.0030]  Instantiation[0.1002]  Restatement[0.4561]  Asynchronous[0.0119]  Cause[0.0309]  List[0.0133]  Concession[0.0071]  Alternative[0.0028]  Synchrony[0.0106]  Pragmatic_cause[0.0129]  Restatement
Contrast[0.0541]  EntRel[0.1750]  Conjunction[0.0841]  NoRel[0.0003]  Instantiation[0.1749]  Restatement[0.4431]  Asynchronous[0.0127]  Cause[0.0467]  List[0.0034]  Concession[0.0021]  Alternative[0.0005]  Synchrony[0.0030]  Pragmatic_cause[0.0001]  Restatement
Contrast[0.0529]  EntRel[0.5636]  Conjunction[0.0900]  NoRel[0.0190]  Instantiation[0.0940]  Restatement[0.1007]  Asynchronous[0.0362]  Cause[0.0221]  List[0.0027]  Concession[0.0016]  Alternative[0.0011]  Synchrony[0.0102]  Pragmatic_cause[0.0059]  EntRel
Contrast[0.0753]  EntRel[0.7333]  Conjunction[0.1265]  NoRel[0.0017]  Instantiation[0.0035]  Restatement[0.0144]  Asynchronous[0.0123]  Cause[0.0057]  List[0.0031]  Concession[0.0202]  Alternative[0.0012]  Synchrony[0.0028]  Pragmatic_cause[0.0000]  EntRel
Contrast[0.0852]  EntRel[0.2523]  Conjunction[0.1772]  NoRel[0.0075]  Instantiation[0.0355]  Restatement[0.1581]  Asynchronous[0.0701]  Cause[0.1465]  List[0.0187]  Concession[0.0206]  Alternative[0.0059]  Synchrony[0.0221]  Pragmatic_cause[0.0003]  EntRel
Contrast[0.0461]  EntRel[0.2448]  Conjunction[0.1352]  NoRel[0.0010]  Instantiation[0.0795]  Restatement[0.2099]  Asynchronous[0.0273]  Cause[0.2518]  List[0.0009]  Concession[0.0005]  Alternative[0.0010]  Synchrony[0.0018]  Pragmatic_cause[0.0003]  Cause
Contrast[0.2331]  EntRel[0.2286]  Conjunction[0.3252]  NoRel[0.0005]  Instantiation[0.0054]  Restatement[0.0876]  Asynchronous[0.0545]  Cause[0.0505]  List[0.0097]  Concession[0.0006]  Alternative[0.0000]  Synchrony[0.0041]  Pragmatic_cause[0.0000]  Conjunction
Contrast[0.0349]  EntRel[0.2030]  Conjunction[0.1427]  NoRel[0.0030]  Instantiation[0.1246]  Restatement[0.2037]  Asynchronous[0.0084]  Cause[0.2620]  List[0.0027]  Concession[0.0049]  Alternative[0.0003]  Synchrony[0.0095]  Pragmatic_cause[0.0003]  Cause
Contrast[0.0623]  EntRel[0.1612]  Conjunction[0.4907]  NoRel[0.0003]  Instantiation[0.0038]  Restatement[0.0702]  Asynchronous[0.0039]  Cause[0.1921]  List[0.0077]  Concession[0.0057]  Alternative[0.0004]  Synchrony[0.0017]  Pragmatic_cause[0.0000]  Conjunction
Contrast[0.1962]  EntRel[0.1094]  Conjunction[0.1867]  NoRel[0.0050]  Instantiation[0.0363]  Restatement[0.1166]  Asynchronous[0.0372]  Cause[0.2676]  List[0.0112]  Concession[0.0061]  Alternative[0.0047]  Synchrony[0.0218]  Pragmatic_cause[0.0012]  Cause
Contrast[0.0778]  EntRel[0.1966]  Conjunction[0.1769]  NoRel[0.0018]  Instantiation[0.0357]  Restatement[0.0803]  Asynchronous[0.0705]  Cause[0.3288]  List[0.0046]  Concession[0.0104]  Alternative[0.0010]  Synchrony[0.0147]  Pragmatic_cause[0.0008]  Cause
Contrast[0.0249]  EntRel[0.5547]  Conjunction[0.0599]  NoRel[0.0239]  Instantiation[0.0573]  Restatement[0.1958]  Asynchronous[0.0173]  Cause[0.0448]  List[0.0008]  Concession[0.0034]  Alternative[0.0020]  Synchrony[0.0122]  Pragmatic_cause[0.0030]  EntRel
Contrast[0.0309]  EntRel[0.1755]  Conjunction[0.1528]  NoRel[0.0015]  Instantiation[0.0377]  Restatement[0.1312]  Asynchronous[0.0886]  Cause[0.3408]  List[0.0256]  Concession[0.0058]  Alternative[0.0002]  Synchrony[0.0090]  Pragmatic_cause[0.0003]  Cause
Contrast[0.0396]  EntRel[0.4069]  Conjunction[0.2193]  NoRel[0.0017]  Instantiation[0.0054]  Restatement[0.0726]  Asynchronous[0.0487]  Cause[0.1410]  List[0.0535]  Concession[0.0053]  Alternative[0.0002]  Synchrony[0.0059]  Pragmatic_cause[0.0000]  EntRel
Contrast[0.0323]  EntRel[0.2861]  Conjunction[0.1309]  NoRel[0.0525]  Instantiation[0.2025]  Restatement[0.0499]  Asynchronous[0.0543]  Cause[0.0510]  List[0.1072]  Concession[0.0048]  Alternative[0.0010]  Synchrony[0.0242]  Pragmatic_cause[0.0034]  EntRel
Contrast[0.0153]  EntRel[0.6687]  Conjunction[0.2242]  NoRel[0.0024]  Instantiation[0.0196]  Restatement[0.0396]  Asynchronous[0.0023]  Cause[0.0034]  List[0.0064]  Concession[0.0069]  Alternative[0.0001]  Synchrony[0.0111]  Pragmatic_cause[0.0000]  EntRel
Contrast[0.0579]  EntRel[0.3101]  Conjunction[0.2500]  NoRel[0.0142]  Instantiation[0.0609]  Restatement[0.1115]  Asynchronous[0.0300]  Cause[0.1319]  List[0.0117]  Concession[0.0081]  Alternative[0.0025]  Synchrony[0.0103]  Pragmatic_cause[0.0009]  EntRel
Contrast[0.0455]  EntRel[0.6225]  Conjunction[0.1463]  NoRel[0.0282]  Instantiation[0.0329]  Restatement[0.0811]  Asynchronous[0.0240]  Cause[0.0110]  List[0.0017]  Concession[0.0006]  Alternative[0.0021]  Synchrony[0.0039]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0290]  EntRel[0.6422]  Conjunction[0.2844]  NoRel[0.0033]  Instantiation[0.0020]  Restatement[0.0052]  Asynchronous[0.0167]  Cause[0.0025]  List[0.0022]  Concession[0.0029]  Alternative[0.0030]  Synchrony[0.0065]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0510]  EntRel[0.2296]  Conjunction[0.1511]  NoRel[0.0272]  Instantiation[0.0622]  Restatement[0.0988]  Asynchronous[0.0694]  Cause[0.1430]  List[0.0272]  Concession[0.0866]  Alternative[0.0117]  Synchrony[0.0387]  Pragmatic_cause[0.0035]  EntRel
Contrast[0.1845]  EntRel[0.0982]  Conjunction[0.3266]  NoRel[0.0099]  Instantiation[0.0159]  Restatement[0.0725]  Asynchronous[0.0310]  Cause[0.2351]  List[0.0076]  Concession[0.0122]  Alternative[0.0018]  Synchrony[0.0037]  Pragmatic_cause[0.0011]  Conjunction
Contrast[0.0282]  EntRel[0.3244]  Conjunction[0.1262]  NoRel[0.0333]  Instantiation[0.2842]  Restatement[0.1319]  Asynchronous[0.0257]  Cause[0.0337]  List[0.0031]  Concession[0.0023]  Alternative[0.0031]  Synchrony[0.0025]  Pragmatic_cause[0.0014]  EntRel
Contrast[0.0201]  EntRel[0.8081]  Conjunction[0.1554]  NoRel[0.0007]  Instantiation[0.0004]  Restatement[0.0012]  Asynchronous[0.0096]  Cause[0.0002]  List[0.0009]  Concession[0.0008]  Alternative[0.0003]  Synchrony[0.0021]  Pragmatic_cause[0.0000]  EntRel
Contrast[0.0751]  EntRel[0.6147]  Conjunction[0.1293]  NoRel[0.0273]  Instantiation[0.0046]  Restatement[0.0371]  Asynchronous[0.0234]  Cause[0.0159]  List[0.0012]  Concession[0.0454]  Alternative[0.0107]  Synchrony[0.0150]  Pragmatic_cause[0.0004]  EntRel
Contrast[0.0262]  EntRel[0.8567]  Conjunction[0.0618]  NoRel[0.0022]  Instantiation[0.0035]  Restatement[0.0117]  Asynchronous[0.0070]  Cause[0.0218]  List[0.0011]  Concession[0.0039]  Alternative[0.0014]  Synchrony[0.0025]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0949]  EntRel[0.1550]  Conjunction[0.1726]  NoRel[0.0117]  Instantiation[0.0509]  Restatement[0.2180]  Asynchronous[0.0344]  Cause[0.2275]  List[0.0064]  Concession[0.0140]  Alternative[0.0008]  Synchrony[0.0109]  Pragmatic_cause[0.0028]  Cause
Contrast[0.1106]  EntRel[0.6859]  Conjunction[0.0453]  NoRel[0.0011]  Instantiation[0.0152]  Restatement[0.0431]  Asynchronous[0.0403]  Cause[0.0384]  List[0.0069]  Concession[0.0021]  Alternative[0.0007]  Synchrony[0.0101]  Pragmatic_cause[0.0005]  EntRel
Contrast[0.1331]  EntRel[0.5156]  Conjunction[0.1619]  NoRel[0.0126]  Instantiation[0.0063]  Restatement[0.0352]  Asynchronous[0.0327]  Cause[0.0611]  List[0.0110]  Concession[0.0227]  Alternative[0.0013]  Synchrony[0.0064]  Pragmatic_cause[0.0002]  EntRel
Contrast[0.0625]  EntRel[0.3028]  Conjunction[0.1515]  NoRel[0.0773]  Instantiation[0.0982]  Restatement[0.1589]  Asynchronous[0.0397]  Cause[0.0611]  List[0.0106]  Concession[0.0069]  Alternative[0.0099]  Synchrony[0.0173]  Pragmatic_cause[0.0032]  EntRel
Contrast[0.0134]  EntRel[0.9073]  Conjunction[0.0503]  NoRel[0.0006]  Instantiation[0.0023]  Restatement[0.0081]  Asynchronous[0.0041]  Cause[0.0009]  List[0.0003]  Concession[0.0021]  Alternative[0.0000]  Synchrony[0.0105]  Pragmatic_cause[0.0000]  EntRel
Contrast[0.0275]  EntRel[0.7834]  Conjunction[0.0669]  NoRel[0.0170]  Instantiation[0.0025]  Restatement[0.0197]  Asynchronous[0.0338]  Cause[0.0200]  List[0.0127]  Concession[0.0123]  Alternative[0.0014]  Synchrony[0.0022]  Pragmatic_cause[0.0007]  EntRel
Contrast[0.1212]  EntRel[0.2248]  Conjunction[0.1363]  NoRel[0.0435]  Instantiation[0.0667]  Restatement[0.0855]  Asynchronous[0.0611]  Cause[0.1084]  List[0.0562]  Concession[0.0289]  Alternative[0.0223]  Synchrony[0.0300]  Pragmatic_cause[0.0151]  EntRel
Contrast[0.0088]  EntRel[0.8463]  Conjunction[0.0616]  NoRel[0.0287]  Instantiation[0.0058]  Restatement[0.0118]  Asynchronous[0.0045]  Cause[0.0033]  List[0.0161]  Concession[0.0077]  Alternative[0.0006]  Synchrony[0.0036]  Pragmatic_cause[0.0012]  EntRel
Contrast[0.0201]  EntRel[0.6638]  Conjunction[0.2509]  NoRel[0.0372]  Instantiation[0.0099]  Restatement[0.0036]  Asynchronous[0.0062]  Cause[0.0022]  List[0.0035]  Concession[0.0009]  Alternative[0.0001]  Synchrony[0.0007]  Pragmatic_cause[0.0010]  EntRel
Contrast[0.0139]  EntRel[0.5158]  Conjunction[0.2921]  NoRel[0.0030]  Instantiation[0.0030]  Restatement[0.1537]  Asynchronous[0.0030]  Cause[0.0021]  List[0.0002]  Concession[0.0025]  Alternative[0.0003]  Synchrony[0.0100]  Pragmatic_cause[0.0005]  EntRel
Contrast[0.0211]  EntRel[0.8316]  Conjunction[0.0230]  NoRel[0.0125]  Instantiation[0.0094]  Restatement[0.0410]  Asynchronous[0.0194]  Cause[0.0039]  List[0.0019]  Concession[0.0012]  Alternative[0.0001]  Synchrony[0.0291]  Pragmatic_cause[0.0057]  EntRel
Contrast[0.0092]  EntRel[0.8848]  Conjunction[0.0501]  NoRel[0.0048]  Instantiation[0.0018]  Restatement[0.0159]  Asynchronous[0.0029]  Cause[0.0160]  List[0.0102]  Concession[0.0009]  Alternative[0.0002]  Synchrony[0.0031]  Pragmatic_cause[0.0001]  EntRel
Contrast[0.0451]  EntRel[0.8005]  Conjunction[0.0358]  NoRel[0.0082]  Instantiation[0.0103]  Restatement[0.0475]  Asynchronous[0.0197]  Cause[0.0054]  List[0.0052]  Concession[0.0097]  Alternative[0.0018]  Synchrony[0.0083]  Pragmatic_cause[0.0024]  EntRel
Contrast[0.1967]  EntRel[0.4131]  Conjunction[0.1457]  NoRel[0.0374]  Instantiation[0.0134]  Restatement[0.0439]  Asynchronous[0.0421]  Cause[0.0620]  List[0.0070]  Concession[0.0088]  Alternative[0.0011]  Synchrony[0.0242]  Pragmatic_cause[0.0046]  EntRel
