none[0.7312]  arg1_node[0.2681]  arg2_node[0.0007]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9931]  arg1_node[0.0015]  arg2_node[0.0054]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9364]  arg1_node[0.0590]  arg2_node[0.0046]  none
none[0.9679]  arg1_node[0.0298]  arg2_node[0.0023]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.9771]  arg1_node[0.0001]  arg2_node[0.0229]  none
none[0.2716]  arg1_node[0.7246]  arg2_node[0.0038]  arg1_node
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9688]  arg1_node[0.0290]  arg2_node[0.0022]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0716]  arg1_node[0.0003]  arg2_node[0.9280]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9682]  arg1_node[0.0001]  arg2_node[0.0317]  none
none[0.9988]  arg1_node[0.0001]  arg2_node[0.0011]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9399]  arg1_node[0.0587]  arg2_node[0.0014]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9399]  arg1_node[0.0587]  arg2_node[0.0014]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9399]  arg1_node[0.0587]  arg2_node[0.0014]  none
none[0.9706]  arg1_node[0.0287]  arg2_node[0.0007]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9712]  arg1_node[0.0281]  arg2_node[0.0007]  none
none[0.9867]  arg1_node[0.0122]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9977]  arg1_node[0.0011]  arg2_node[0.0012]  none
none[0.9976]  arg1_node[0.0011]  arg2_node[0.0013]  none
none[0.9976]  arg1_node[0.0011]  arg2_node[0.0013]  none
none[0.9976]  arg1_node[0.0011]  arg2_node[0.0013]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9969]  arg1_node[0.0015]  arg2_node[0.0017]  none
none[0.9677]  arg1_node[0.0320]  arg2_node[0.0003]  none
none[0.6873]  arg1_node[0.0002]  arg2_node[0.3125]  none
none[0.9946]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9945]  arg1_node[0.0000]  arg2_node[0.0054]  none
none[0.9928]  arg1_node[0.0001]  arg2_node[0.0071]  none
none[0.9928]  arg1_node[0.0001]  arg2_node[0.0071]  none
none[0.9928]  arg1_node[0.0001]  arg2_node[0.0071]  none
none[0.9825]  arg1_node[0.0171]  arg2_node[0.0004]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9834]  arg1_node[0.0163]  arg2_node[0.0003]  none
none[0.9901]  arg1_node[0.0091]  arg2_node[0.0008]  none
none[0.0891]  arg1_node[0.8978]  arg2_node[0.0131]  arg1_node
none[0.6089]  arg1_node[0.1071]  arg2_node[0.2840]  none
none[0.9714]  arg1_node[0.0139]  arg2_node[0.0147]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0008]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0009]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9970]  arg1_node[0.0015]  arg2_node[0.0015]  none
none[0.9962]  arg1_node[0.0000]  arg2_node[0.0037]  none
none[0.3317]  arg1_node[0.0026]  arg2_node[0.6657]  arg2_node
none[0.9383]  arg1_node[0.0006]  arg2_node[0.0611]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9964]  arg1_node[0.0000]  arg2_node[0.0036]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9936]  arg1_node[0.0001]  arg2_node[0.0064]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.1973]  arg1_node[0.0067]  arg2_node[0.7961]  arg2_node
none[0.9981]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9981]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9981]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.1588]  arg1_node[0.8382]  arg2_node[0.0030]  arg1_node
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9981]  arg1_node[0.0006]  arg2_node[0.0013]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9833]  arg1_node[0.0160]  arg2_node[0.0008]  none
none[0.9943]  arg1_node[0.0000]  arg2_node[0.0057]  none
none[0.9943]  arg1_node[0.0000]  arg2_node[0.0057]  none
none[0.9943]  arg1_node[0.0000]  arg2_node[0.0057]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.7627]  arg1_node[0.1763]  arg2_node[0.0610]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.8308]  arg1_node[0.1071]  arg2_node[0.0622]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9962]  arg1_node[0.0031]  arg2_node[0.0007]  none
none[0.6896]  arg1_node[0.3084]  arg2_node[0.0020]  none
none[0.0970]  arg1_node[0.8864]  arg2_node[0.0166]  arg1_node
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.7145]  arg1_node[0.0060]  arg2_node[0.2795]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9958]  arg1_node[0.0003]  arg2_node[0.0039]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9988]  arg1_node[0.0005]  arg2_node[0.0007]  none
none[0.9985]  arg1_node[0.0006]  arg2_node[0.0009]  none
none[0.9985]  arg1_node[0.0006]  arg2_node[0.0009]  none
none[0.9985]  arg1_node[0.0006]  arg2_node[0.0009]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.9979]  arg1_node[0.0009]  arg2_node[0.0013]  none
none[0.3727]  arg1_node[0.0001]  arg2_node[0.6272]  arg2_node
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9834]  arg1_node[0.0000]  arg2_node[0.0166]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0000]  arg2_node[0.0031]  none
none[0.6163]  arg1_node[0.3161]  arg2_node[0.0676]  none
none[0.2669]  arg1_node[0.7250]  arg2_node[0.0081]  arg1_node
none[0.9978]  arg1_node[0.0011]  arg2_node[0.0011]  none
none[0.9978]  arg1_node[0.0011]  arg2_node[0.0011]  none
none[0.9978]  arg1_node[0.0011]  arg2_node[0.0011]  none
none[0.9978]  arg1_node[0.0011]  arg2_node[0.0011]  none
none[0.9658]  arg1_node[0.0294]  arg2_node[0.0048]  none
none[0.9980]  arg1_node[0.0002]  arg2_node[0.0019]  none
none[0.0345]  arg1_node[0.0002]  arg2_node[0.9653]  arg2_node
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9950]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9338]  arg1_node[0.0001]  arg2_node[0.0661]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9950]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9949]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9950]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9950]  arg1_node[0.0000]  arg2_node[0.0050]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.9933]  arg1_node[0.0001]  arg2_node[0.0066]  none
none[0.1043]  arg1_node[0.8953]  arg2_node[0.0003]  arg1_node
none[0.9986]  arg1_node[0.0005]  arg2_node[0.0009]  none
none[0.0728]  arg1_node[0.0011]  arg2_node[0.9261]  arg2_node
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9686]  arg1_node[0.0002]  arg2_node[0.0312]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9719]  arg1_node[0.0256]  arg2_node[0.0025]  none
none[0.9892]  arg1_node[0.0084]  arg2_node[0.0024]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
