none[0.0438]  arg1_node[0.9484]  arg2_node[0.0078]  arg1_node
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.9973]  arg1_node[0.0015]  arg2_node[0.0012]  none
none[0.3830]  arg1_node[0.0002]  arg2_node[0.6167]  arg2_node
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9841]  arg1_node[0.0000]  arg2_node[0.0159]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9870]  arg1_node[0.0000]  arg2_node[0.0129]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0030]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.9947]  arg1_node[0.0001]  arg2_node[0.0052]  none
none[0.1190]  arg1_node[0.8787]  arg2_node[0.0023]  arg1_node
none[0.9756]  arg1_node[0.0234]  arg2_node[0.0010]  none
none[0.9771]  arg1_node[0.0226]  arg2_node[0.0003]  none
none[0.0855]  arg1_node[0.0019]  arg2_node[0.9126]  arg2_node
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9482]  arg1_node[0.0000]  arg2_node[0.0517]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9772]  arg1_node[0.0204]  arg2_node[0.0025]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9977]  arg1_node[0.0000]  arg2_node[0.0022]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.9970]  arg1_node[0.0000]  arg2_node[0.0029]  none
none[0.6317]  arg1_node[0.3674]  arg2_node[0.0008]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9695]  arg1_node[0.0302]  arg2_node[0.0003]  none
none[0.9692]  arg1_node[0.0304]  arg2_node[0.0003]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.9973]  arg1_node[0.0018]  arg2_node[0.0009]  none
none[0.4285]  arg1_node[0.5704]  arg2_node[0.0011]  arg1_node
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.2269]  arg1_node[0.7689]  arg2_node[0.0042]  arg1_node
none[0.9606]  arg1_node[0.0365]  arg2_node[0.0029]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9980]  arg1_node[0.0013]  arg2_node[0.0007]  none
none[0.9987]  arg1_node[0.0002]  arg2_node[0.0012]  none
none[0.0552]  arg1_node[0.0003]  arg2_node[0.9445]  arg2_node
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9584]  arg1_node[0.0001]  arg2_node[0.0415]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9970]  arg1_node[0.0001]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.2993]  arg1_node[0.6963]  arg2_node[0.0044]  arg1_node
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9723]  arg1_node[0.0254]  arg2_node[0.0023]  none
none[0.9959]  arg1_node[0.0035]  arg2_node[0.0006]  none
none[0.9985]  arg1_node[0.0009]  arg2_node[0.0006]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0688]  arg1_node[0.0003]  arg2_node[0.9309]  arg2_node
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9669]  arg1_node[0.0000]  arg2_node[0.0331]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0032]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0032]  none
none[0.9967]  arg1_node[0.0001]  arg2_node[0.0032]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0024]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0000]  arg2_node[0.0025]  none
none[0.1546]  arg1_node[0.8450]  arg2_node[0.0004]  arg1_node
none[0.9990]  arg1_node[0.0003]  arg2_node[0.0007]  none
none[0.0864]  arg1_node[0.0008]  arg2_node[0.9128]  arg2_node
none[0.9553]  arg1_node[0.0001]  arg2_node[0.0446]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9738]  arg1_node[0.0001]  arg2_node[0.0260]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9974]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9901]  arg1_node[0.0078]  arg2_node[0.0021]  none
none[0.9944]  arg1_node[0.0036]  arg2_node[0.0020]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9901]  arg1_node[0.0078]  arg2_node[0.0021]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.9974]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9974]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9974]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9974]  arg1_node[0.0001]  arg2_node[0.0025]  none
none[0.9944]  arg1_node[0.0036]  arg2_node[0.0020]  none
none[0.9980]  arg1_node[0.0001]  arg2_node[0.0019]  none
none[0.0563]  arg1_node[0.9330]  arg2_node[0.0107]  arg1_node
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.9970]  arg1_node[0.0016]  arg2_node[0.0014]  none
none[0.6901]  arg1_node[0.0106]  arg2_node[0.2993]  none
none[0.9952]  arg1_node[0.0005]  arg2_node[0.0043]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.9983]  arg1_node[0.0009]  arg2_node[0.0008]  none
none[0.3488]  arg1_node[0.0002]  arg2_node[0.6509]  arg2_node
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9966]  arg1_node[0.0000]  arg2_node[0.0034]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9939]  arg1_node[0.0001]  arg2_node[0.0060]  none
none[0.9816]  arg1_node[0.0000]  arg2_node[0.0184]  none
none[0.9965]  arg1_node[0.0000]  arg2_node[0.0035]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9439]  arg1_node[0.0555]  arg2_node[0.0006]  none
none[0.9979]  arg1_node[0.0014]  arg2_node[0.0007]  none
none[0.9761]  arg1_node[0.0236]  arg2_node[0.0003]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.2739]  arg1_node[0.7222]  arg2_node[0.0039]  arg1_node
none[0.9691]  arg1_node[0.0287]  arg2_node[0.0022]  none
none[0.9954]  arg1_node[0.0040]  arg2_node[0.0006]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9954]  arg1_node[0.0040]  arg2_node[0.0006]  none
none[0.9984]  arg1_node[0.0010]  arg2_node[0.0005]  none
none[0.9990]  arg1_node[0.0001]  arg2_node[0.0009]  none
none[0.0715]  arg1_node[0.0003]  arg2_node[0.9282]  arg2_node
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9681]  arg1_node[0.0001]  arg2_node[0.0318]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0000]  arg2_node[0.0023]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9969]  arg1_node[0.0001]  arg2_node[0.0031]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9658]  arg1_node[0.0327]  arg2_node[0.0015]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.9974]  arg1_node[0.0008]  arg2_node[0.0018]  none
none[0.4271]  arg1_node[0.0386]  arg2_node[0.5342]  arg2_node
none[0.9833]  arg1_node[0.0160]  arg2_node[0.0008]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.9924]  arg1_node[0.0000]  arg2_node[0.0076]  none
none[0.1043]  arg1_node[0.8953]  arg2_node[0.0003]  arg1_node
none[0.9986]  arg1_node[0.0005]  arg2_node[0.0009]  none
none[0.0728]  arg1_node[0.0011]  arg2_node[0.9261]  arg2_node
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9686]  arg1_node[0.0002]  arg2_node[0.0312]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9719]  arg1_node[0.0256]  arg2_node[0.0025]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9975]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9976]  arg1_node[0.0002]  arg2_node[0.0023]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9968]  arg1_node[0.0002]  arg2_node[0.0030]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9950]  arg1_node[0.0013]  arg2_node[0.0037]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9442]  arg1_node[0.0527]  arg2_node[0.0031]  none
none[0.9761]  arg1_node[0.0226]  arg2_node[0.0013]  none
none[0.9761]  arg1_node[0.0226]  arg2_node[0.0013]  none
none[0.9761]  arg1_node[0.0226]  arg2_node[0.0013]  none
none[0.9761]  arg1_node[0.0226]  arg2_node[0.0013]  none
none[0.9964]  arg1_node[0.0009]  arg2_node[0.0026]  none
none[0.9744]  arg1_node[0.0241]  arg2_node[0.0014]  none
none[0.9611]  arg1_node[0.0364]  arg2_node[0.0025]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9866]  arg1_node[0.0109]  arg2_node[0.0026]  none
none[0.9707]  arg1_node[0.0286]  arg2_node[0.0007]  none
none[0.1900]  arg1_node[0.6263]  arg2_node[0.1838]  arg1_node
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.8136]  arg1_node[0.1829]  arg2_node[0.0034]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9964]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.9963]  arg1_node[0.0010]  arg2_node[0.0027]  none
none[0.1884]  arg1_node[0.0272]  arg2_node[0.7843]  arg2_node
none[0.9886]  arg1_node[0.0000]  arg2_node[0.0113]  none
none[0.9727]  arg1_node[0.0096]  arg2_node[0.0177]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0115]  none
none[0.9886]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9890]  arg1_node[0.0000]  arg2_node[0.0110]  none
none[0.9890]  arg1_node[0.0000]  arg2_node[0.0110]  none
none[0.9890]  arg1_node[0.0000]  arg2_node[0.0109]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9844]  arg1_node[0.0001]  arg2_node[0.0156]  none
none[0.9697]  arg1_node[0.0150]  arg2_node[0.0153]  none
none[0.9886]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9886]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9886]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9885]  arg1_node[0.0000]  arg2_node[0.0114]  none
none[0.9523]  arg1_node[0.0471]  arg2_node[0.0006]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
none[0.9982]  arg1_node[0.0012]  arg2_node[0.0007]  none
